resultDept,pbot15,hiCC,legendControl,extraTxt,extraTxt 2,extraTxt 3,colSectionLocRoomTitle,colSectionLocRooms,colSectionLocRooms 2,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,weekDay href,weekDay 4,weekDay href 2,colInst,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 3,legendControl 4,enConDesc,enConList,enConList 2,headerSect 13,alignC,extraTxt 4,extraTxt 5,extraTxt 6,extraTxt 7,extraTxt 8,extraTxt 9,extraTxt 11,extraTxt 12,extraTxt 13,extraTxt 14
NMC,Cultural Encounter in Arabic Narrative,NMC316H1-F,,,,,,,,LEC0101,Wednesday,—,11:00,13:00,,,,,KP 113,https://map.utoronto.ca/?id=1809#!m/494488,,,"Bahoora, H.",of  available,5,20,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"This course examines historical and literary texts that narrate Muslim and Arab encounters with cultural difference. Students will read travel narratives, autobiographies, and fictional texts that chronicle encounters with the Arab-Islamic world’s cultural “others.” The course first examines travel narratives from the medieval Islamic period, including al-Sirafi’s travels to India and China, and Ibn Fadlan’s encounters with peoples inhabiting lands north of the Abbasid Empire, such as the Vikings. Students then consider how travel narratives in the modern period are transformed due to radical changes in the balance of power between Europe and the Middle East, first reading 19th-century travel narratives to Paris (al-Tahtawi); and then focusing on 20th-century texts that narrate the travels of Arab men and women to Europe and North America (Leila Ahmed, Sayyid Qutb, Nawal al-Saadawi). Students will also read texts that depict encounters with non-Arabs within the modern Arab world, such as literary depictions of American oil workers in the Arab Gulf (Munif). All readings are in English translation.",3.0 credits in BR 1/BR 2,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,"Caribbean Visual Arts, Social Media and Performance",CAR321H1-S,Delivery instructions,Note:,"Lectures are delivered online. Learning is self-paced and not reliant on a course meeting time. Students need an internet connection and access to the course website (Quercus) and the ability to use online tools made available by the university, such as Office 365, Zoom and BB Collaborate. Students may require access to a webcam and microphone.",,,,,LEC9901,2.0 hours / week,,,,,,,,,,—,,"L'Clerc, L.",of  available,24,40,Yes: 0 student,Asynchronous (See Delivery Instructions.),,,,,,Room,,Course Description:,"Explores themes relating to visual arts, social media and theatre in the Caribbean. Topics may include: theatre, film, mixed media arts, the role of the internet and online publishing in the arts and the relationship between artists, the state and wider society.",HIS230H1/HIS231H1/CAR120Y1/CAR220H1/CAR221H1/NEW224Y1/CAR225H1/CAR226H1,Prerequisite:,NEW321H1,Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NEW,The Contemporary African Novel,AFR322H1-S,,,,,,,,LEC0101,Wednesday,—,12:00,14:00,,,,,SS 2127,https://map.utoronto.ca/?id=1809#!m/494510,,,"Levin, M.",of  available,24,40,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Novels written in the last forty years by English, French and Portuguese-speaking Africans. Ideological views concerning colonialism and neo-colonialism. Tradition, religious and secular; the use of African symbolism. A small number of historical and sociological texts are recommended as essential background reading. Works not written in English are read in translation. (Offered in alternate years)","NEW322H1, NEW322Y1",Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,Capitalism and Crisis in the Caribbean,CAR324H1-S,,,,,,,,LEC0101,Friday,—,14:00,16:00,,,,,SS 2125,https://map.utoronto.ca/?id=1809#!m/494510,,,"Edmonds, K.",of  available,30,40,Yes: 0 student,In Person,,,,,,Room,,Course Description:,This upper level course examines the interplay between wider global processes and intra-regional responses that together help shape contemporary Caribbean realities. Topics include: economic crisis and structural adjustment; tourism; the agricultural sector; the Caribbean Single Market and Economy; migration and diaspora.,HIS230H1/HIS231H1/CAR120Y1/CAR220H1/CAR221H1/NEW224Y1/CAR225H1/CAR226H1,Prerequisite:,"NEW324H1, NEW324Y1",Exclusion:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Caribbean Women Thinkers,CAR325H1-F,,,,,,,,LEC0101,Wednesday,—,16:00,18:00,,,,,,,—,,"Espinet, R.",of  available,12,40,Yes: 0 student,Online - Synchronous,,,,,,Room,,Course Description:,"An examination of the historical and political significance of writings (literary, political, scholarly) by Caribbean women who engage problems within Caribbean culture and provide insights into the endeavours of the peoples of the region.",Completion of 4.0 credits.,Prerequisite:,NEW325H1,Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NEW,Culture and Modernity in the Hispanic Caribbean,JLN327H1-S,,,,,,,,LEC0101,Wednesday,—,14:00,16:00,,,,,VC 115,https://map.utoronto.ca/?id=1809#!m/494602,,,"Rodriguez, N.",of  available,32,36,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Explores the Hispanic areas of the Caribbean including the Caribbean areas of continental Spanish-speaking America. Topics may include: regional politics, state and economy; revolutions and authoritarian regimes; popular culture, the arts and media; religion and society; gender and sexuality; state structures; diasporas and migration.",HIS230H1/HIS231H1/CAR120Y1/CAR220H1/CAR221H1/NEW224Y1/CAR225H1/CAR226H1/LAS200H1/LAS201H1,Prerequisite:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
NEW,Caribbean Indentureship and its Legacies,CAR328H1-F,,,,,,,,LEC0101,Wednesday,—,13:00,15:00,,,,,SS 2105,https://map.utoronto.ca/?id=1809#!m/494510,,,"Brennan, K.",of  available,34,40,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Explores indentured migration and its legacies from the 17th century through to the present. Encourages students to think comparatively and transnationally about indentureship and diaspora, as well as indentured migration's relationship to contract and labour law.",HIS230H1/HIS231H1/CAR120Y1/CAR220H1/CAR221H1/NEW224Y1/CAR225H1/CAR226H1,Prerequisite:,"NEW328H1, NEW326Y1",Exclusion:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Special Topics in Caribbean Studies,CAR329H1-S,,,,,,,,LEC0101,Wednesday,—,10:00,12:00,,,,,BL 112,https://map.utoronto.ca/?id=1809#!m/494536,,,"Edmonds, K.",of  available,32,36,Yes: 0 student,In Person,,,,,,Room,,Course Description:,An upper level course. Topics of study vary from year to year.,"Humanities, Social Science",Distribution Requirement:,,,,,,
NEW,Mindfulness-Informed Interventions for Mental Health,BPM330H1-S,,,,"Thought, Belief and Behaviour (2)",,,,LEC0101,Wednesday,—,10:00,13:00,,,,,SK 320,https://map.utoronto.ca/?id=1809#!m/494564,,,"Katz, E.",of  available,0,40,Yes: 23 students,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:","ASMIN1017 MI BUDDHISM, PSY & MENTAL HLTH",,Room,,Course Description:,An exploration of the current interest in incorporating mindfulness into western mental health interventions. Examines the concept of mindfulness closely to show how mindfulness is implicitly a component of western psychological theories and interventions. Also discussed is how mindfulness is used directly and indirectly as a psychological intervention.,Completion of 9.0 credits,Prerequisite:,NEW330H1,Exclusion:,BPM232H1/NEW232Y1,Recommended Preparation:,Social Science,Distribution Requirement:
NEW,Buddhism and Psychotherapy,BPM332H1-S,Delivery instructions,Note:,"Lectures are delivered online at the scheduled class time. Students need an internet connection and access to the course website (Quercus) and the ability to use online tools made available by the university, such as Office 365, Zoom and/or BB Collaborate. Students may require access to a webcam and microphone.",,,,,LEC9901,Monday,—,13:00,16:00,,,,,,,—,,"Todd, A.",of  available,0,120,Yes: 8 students,Online - Synchronous (See Delivery Instructions.),Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:","ASMIN1017 MI BUDDHISM, PSY & MENTAL HLTH",,Room,,Course Description:,"Evaluates the relationship between Buddhist psychology and the practice of Western psychotherapy. Areas that will be studied include positive psychology, psychoanalysis, cognitive-behaviour therapy, mindfulness meditation and Jungian psychology. Comparisons with original Buddhist teachings and commentaries will be made.",NEW332H1,Exclusion:,BPM232H1/NEW232Y1,Recommended Preparation:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:
NEW,Buddhism and Cognitive Science,BPM333H1-F,,,,,,,,LEC0101,Friday,—,10:00,13:00,,,,,UC 179,https://map.utoronto.ca/?id=1809#!m/494517,,,"Vervaeke, J.",of  available,32,100,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",COGNITIVE SCIENCE     (Faculty of Arts and Science),"COGNITIVE SCIENCE     (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,,Course Description:,"Explores some important connections between Cognitive Science and Buddhism. In particular it will examine the insights of cognitive science into central Buddhist concepts such as wisdom, mindfulness, meditation, insight and self-control, as well as related concepts such as flow and mystical experience.",NEW333H1,Exclusion:,BPM232H1/NEW232Y1/RLG206H1,Recommended Preparation:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:
NEW,Science of Wisdom: Buddhist and Western Traditions,BPM334H1-S,,,,,,,,LEC0101,Tuesday,—,13:00,16:00,,,,,SS 2127,https://map.utoronto.ca/?id=1809#!m/494510,,,"Ferrari, M.",of  available,1,40,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:","ASMIN1017 MI BUDDHISM, PSY & MENTAL HLTH",,Room,,Course Description:,"Provides a conceptual and practical exploration of several ancient wisdom traditions. Buddhist approaches to self-actualization and wisdom will be compared to several other wisdom traditions (e.g. Mesopotamia, classical Greece, Christianity, Renaissance, etc.) Includes guided experiential exercises for each of the wisdom traditions.",NEW334H1,Exclusion:,BPM232H1/NEW232Y1,Recommended Preparation:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:
