resultDept,pbot15,hiCC,extraTxt 10,extraTxt 11,extraTxt 13,extraTxt 14,extraTxt 15,extraTxt 16,extraTxt 17,extraTxt 18,extraTxt 19,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,dayInfo 7,dayInfo 8,dayInfo 9,weekDay 4,weekDay href,weekDay 5,weekDay href 2,weekDay 6,weekDay 7,weekDay href 3,weekDay 8,weekDay href 4,colInst,colInst 2,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 3,legendControl 4,enConDesc,enConList,enConList 2,headerSect 7,headerSect 8,headerSect 9,headerSect 10,headerSect 11,headerSect 12,colCode 2,weekDay 10,dayInfo 10,dayInfo 11,dayInfo 12,colAvail 2,numCurr 2,numTot 2,numWait 2,onlineMeeting 2,headerSect 13,headerSect 14,colNotes,headerSect 25,headerSect 26,headerSect 27,headerSect 28,headerSect 29,headerSect 30,colCode 5,weekDay 37,dayInfo 37,dayInfo 38,dayInfo 39,alignC,colAvail 5,numCurr 5,numTot 5,numWait 5,onlineMeeting 5,headerSect 31,headerSect 32,headerSect 33,headerSect 34,headerSect 35,headerSect 36,colCode 6,weekDay 40,dayInfo 40,dayInfo 41,dayInfo 42,weekDay 41,alignC 2,colAvail 6,numCurr 6,numTot 6,numWait 6,onlineMeeting 6,headerSect 37,headerSect 38,headerSect 39,headerSect 40,headerSect 41,headerSect 42,colCode 7,weekDay 43,dayInfo 43,dayInfo 44,dayInfo 45,alignC 3,colAvail 7,numCurr 7,numTot 7,numWait 7,onlineMeeting 7,headerSect 43,headerSect 44,headerSect 45,headerSect 46,headerSect 47,headerSect 48,colCode 8,weekDay 46,dayInfo 46,dayInfo 47,dayInfo 48,alignC 4,colAvail 8,numCurr 8,numTot 8,numWait 8,onlineMeeting 8,headerSect 49,headerSect 50,headerSect 51,headerSect 52,headerSect 53,headerSect 54,colCode 9,weekDay 49,dayInfo 49,dayInfo 50,dayInfo 51,weekDay 50,weekDay 51,alignC 5,colAvail 9,numCurr 9,numTot 9,numWait 9,onlineMeeting 9,weekDay 53,weekDay 54,weekDay href 25,weekDay href 26,weekDay href 27,weekDay href 28,headerSect 223,headerSect 224,headerSect 297,headerSect 298,headerSect 299,headerSect 300
MAT,Partial Differential Equations,MAT351Y1-Y,"This is a first course in Partial Differential Equations, intended for Mathematics students with interests in analysis, mathematical physics, geometry, and optimization. The examples to be discussed include first-order equations, harmonic functions, the diffusion equation, the wave equation, Schrodinger's equation, and eigenvalue problems. In addition to the classical representation formulas for the solutions of these equations, there are techniques that apply more broadly: the notion of well-posedness, the method of characteristics, energy methods, maximum and comparison principles, fundamental solutions, Green's functions, Duhamel's principle, Fourier series, the min-max characterization of eigenvalues, Bessel functions, spherical harmonics, and distributions. Nonlinear phenomena such as shock waves and solitary waves are also introduced.","MAT257Y1/85% in MAT237Y1, MAT267H1",Prerequisite:,APM351Y1,Exclusion:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC0101,Monday,—,13:00,14:00,Wednesday,—,13:00,15:00,,,,,SS 2110,https://map.utoronto.ca/?id=1809#!m/494510,SS 2110,https://map.utoronto.ca/?id=1809#!m/494510,,SS 2110,https://map.utoronto.ca/?id=1809#!m/494510,SS 2110,https://map.utoronto.ca/?id=1809#!m/494510,"Sulem, C.",,of  available,6,50,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0101,Tuesday,—,09:00,10:00,—,of  available,3,25,No,In Person,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT5101,Monday,—,17:00,18:00,BA B025,—,of  available,4,25,No,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT,Complex Analysis I,MAT354H1-F,"Complex numbers, the complex plane and Riemann sphere, Möbius transformations, elementary functions and their mapping properties, conformal mapping, holomorphic functions, Cauchy's theorem and integral formula. Taylor and Laurent series, maximum modulus principle, Schwarz' lemma, residue theorem and residue calculus.","Note: Students may take MAT354H1 after they complete MAT334H1, however, in this case, MAT334H1 will count as 'extra'; it will not count as credit towards program requirements.",Prerequisite:,MAT257Y1,Distribution Requirement:,Science,Breadth Requirement:,The Physical and Mathematical Universes (5),,LEC0101,Tuesday,—,12:00,14:00,Friday,—,12:00,13:00,,,,,ES B142,https://map.utoronto.ca/?id=1809#!m/494499,ES B142,https://map.utoronto.ca/?id=1809#!m/494499,,,,,,"Bierstone, E.",,of  available,9,74,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0101,Thursday,—,10:00,11:00,—,of  available,5,37,No,In Person,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0201,Thursday,—,13:00,14:00,,—,of  available,4,37,No,In Person,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0301,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AB 114,AB 114,,,,,,,,,https://map.utoronto.ca/?id=1809#!m/494489,https://map.utoronto.ca/?id=1809#!m/494489,,,Room,,Room,Room,Room,
MAT,Foundations of Real Analysis,MAT357H1-S,"Function spaces; Arzela-Ascoli theorem, Weierstrass approximation theorem, Fourier series. Introduction to Banach and Hilbert spaces; contraction mapping principle, fundamental existence and uniqueness theorem for ordinary differential equations. Lebesgue integral; convergence theorems, comparison with Riemann integral, L^p spaces. Applications to probability.",MAT257Y1/(MAT327H1 and permission of instructor),Prerequisite:,MAT438H5,Exclusion:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC0101,Monday,—,09:00,10:00,Wednesday,—,09:00,10:00,Thursday,—,09:00,10:00,GB 248,https://map.utoronto.ca/?id=1809#!m/494473,GB 248,https://map.utoronto.ca/?id=1809#!m/494473,GB 248,,https://map.utoronto.ca/?id=1809#!m/494473,,,"Pusateri, F.",,of  available,9,100,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT5101,Monday,—,17:00,18:00,—,of  available,0,50,No,In Person,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT5201,Tuesday,—,17:00,18:00,,—,of  available,16,50,No,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS 2105,SS 1088,,,,,,,,,https://map.utoronto.ca/?id=1809#!m/494510,https://map.utoronto.ca/?id=1809#!m/494510,,,Room,,Room,Room,,
MEDGM,Whole-Genome Sequencing and Analysis Laboratory,MGY360H1-S,"The principles and practice of whole-genome sequencing. Each student team will sequence an entire eukaryotic genome and analyze it. Topics will include: modern sequencing technology, yeast husbandry, genomic library construction and quality control, ‘next-generation’ sequencing, sequence assembly using a reference genome, principles of genome organization, mutation detection and interpretation.","BIO230H1/BIO255H1, BIO260H1/HMB265H1",Prerequisite:,Science,Distribution Requirement:,Living Things and Their Environment (4),Breadth Requirement:,,,LEC0101,Tuesday,—,13:00,14:00,Tuesday,—,14:00,16:00,,,,,MS 3278,https://map.utoronto.ca/?id=1809#!m/494491,,,,,,,,"Cote, A.",,of  available,0,40,Yes: 0 student,In Person,Department Approval Required (AE),Enrolment Controls:,"This course requires approval from the department. The groups of students listed below can request enrolment for this course on ACORN until July 28. Once requested, the course will appear on ACORN with an Interim (INT) status until the sponsoring department has had an opportunity to review students' requests. Check ACORN after July 28 to see if your enrolment in the course has been Approved (APP) or Refused (REF). Beginning July 30 enrolment can no longer be requested on ACORN, and must instead be done by contacting the sponsoring department. The following list of students can request enrolment for this course on ACORN until July 28:",(Faculty of Arts and Science),"(John H. Daniels Faculty of Architecture, Landscape, & Design)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contact DEPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Geometry of Curves and Surfaces,MAT363H1-S,Curves and surfaces in 3-spaces. Frenet formulas. Curvature and geodesics. Gauss map. Minimal surfaces. Gauss-Bonnet theorem for surfaces. Surfaces of constant curvature.,"MAT224H1/MATB24H3/MAT224H5/MAT247H1/MAT247H5, MAT237Y1/(MATB41H3, MATB42H3, MATB43H3)/MAT237Y5/MAT257Y1 (MAT257Y1 can be taken concurrently). For FASE students, MAT185H, MAT194H, MAT195H, AER210H.",Prerequisite:,MAT367H1,Exclusion:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC0101,Monday,—,11:00,12:00,Wednesday,—,11:00,12:00,Friday,—,11:00,12:00,ES B142,https://map.utoronto.ca/?id=1809#!m/494499,ES B142,https://map.utoronto.ca/?id=1809#!m/494499,ES B142,ES B142,https://map.utoronto.ca/?id=1809#!m/494499,ES B142,https://map.utoronto.ca/?id=1809#!m/494499,"Nabutovsky, A.","Nabutovsky, A.",of  available,58,85,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,(Faculty of Applied Science & Engineering),,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,LEC2001,Monday,—,11:00,12:00,of  available,3,5,Yes: 0 student,In Person,,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0101,Monday,—,16:00,17:00,—,of  available,66,90,No,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS 1071,,,,,,,,,,https://map.utoronto.ca/?id=1809#!m/494510,,,,Room,Room,Room,,,
MAT,Differential Geometry,MAT367H1-S,"Manifolds, partitions of unity, submersions and immersions, vector fields, vector bundles, tangent and cotangent bundles, foliations and Frobenius’ theorem, multillinear algebra, differential forms, Stokes’ theorem, Poincare-Hopf theorem","MAT257Y1/(MAT224H1/MAT247Y1, MAT237Y1,MAT246H1/MAT157Y1,and permission of instructor)",Prerequisite:,"Multivariable calculus (MAT257Y1); Linear algebra (MAT240H1, MAT247H1)",Recommended Preparation:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC0101,Tuesday,—,16:00,18:00,Thursday,—,16:00,17:00,,,,,SS 2108,https://map.utoronto.ca/?id=1809#!m/494510,SS 2108,https://map.utoronto.ca/?id=1809#!m/494510,,,,,,"Bierstone, E.",,of  available,14,60,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,"July 9, 2021: Meeting Times changed.",Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0101,Thursday,—,09:00,10:00,—,of  available,30,30,No,In Person,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0201,Thursday,—,10:00,11:00,,—,of  available,30,30,No,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA B024,LM 157,,,,,,,,,https://map.utoronto.ca/?id=1809#!m/494470,https://map.utoronto.ca/?id=1809#!m/494502,,,Room,,Room,Room,,
MAT,Mathematical Probability,MAT377H1-F,"This course introduces students to various topics in mathematical probability theory. Topics include basic concepts (such as probability, random variables, expectations, conditional probability) from a mathematical point of view, examples of distributions and stochastic processes and their properties, convergence results (such as the law of large numbers, central limit theorem, random series, etc.); various inequalities, and examples of applications of probabilistic ideas beyond statistics (for example, in geometry and computer science).","MAT247H1/MAT247H5, MAT257Y1",Prerequisite:,STA347H1,Exclusion:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC0101,Monday,—,09:00,11:00,Wednesday,—,09:00,10:00,,,,,SS 2127,https://map.utoronto.ca/?id=1809#!m/494510,SS 2127,https://map.utoronto.ca/?id=1809#!m/494510,,,,,,"Burchard, A.",,of  available,27,45,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0101,Friday,—,10:00,11:00,—,of  available,27,45,No,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS 1084,,,,,,,,,,https://map.utoronto.ca/?id=1809#!m/494510,,,,Room,,Room,,,
MEDGM,Microbiology I: Bacteria,MGY377H1-F,"An in depth study of bacteria including their structure, their biology, their ability to adapt, and their effects on human health. Provides a foundation for advanced studies in bacterial physiology, bacterial genetics, molecular pathogenesis of disease, immunology, and environmental studies.","BCH210H1/BCH242Y1, BIO120H1, BIO230H1/BIO255H1",Prerequisite:,BIO370Y5 (UTM),Exclusion:,Science,Distribution Requirement:,Living Things and Their Environment (4),Breadth Requirement:,LEC0101,Monday,—,14:00,15:00,Wednesday,—,14:00,15:00,Friday,—,14:00,15:00,,,,,,,,,,"Davidson, A.","Navarre, W.",of  available,89,400,Yes: 0 student,Online - Synchronous (See Delivery Instructions.),Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",ASMAJ1002 MA IMMUNOLOGY,ASMAJ1003 MA CELL & MOLECULAR BIOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MEDGM,Microbiology II: Viruses,MGY378H1-S,"Detailed study of viruses in terms of structure, classification, replication and interaction with the host. Basis for advanced study in virology. Requires some familiarity with molecular and cellular biology. A concurrent course in immunology (IMM340H1, IMM350H1) or (IMM341H1, IMM351H1) is recommended.","BCH210H1/BCH242Y1; BIO120H1, BIO230H1/BIO255H1; BIO260H1/HMB265H1",Prerequisite:,BCH311H1/CSB349H1/MGY311Y1,Corequisite:,"BIO351Y1, CSB351Y1",Exclusion:,Science,Distribution Requirement:,LEC0101,Monday,—,12:00,13:00,Wednesday,—,12:00,13:00,Friday,—,12:00,13:00,MS 2158,https://map.utoronto.ca/?id=1809#!m/494491,WB 116,https://map.utoronto.ca/?id=1809#!m/494460,MS 2158,,https://map.utoronto.ca/?id=1809#!m/494491,,,"Cochrane, A.",,of  available,22,196,Yes: 0 student,In Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MEDGM,Microbiology Laboratory I: Bacteria,MGY380H1-F,"A laboratory course in bacteriology. Students will perform a variety of genetic and biochemical experiments to identify and characterize unknown organisms, and learn how bacteria live together in biofilm and become resistance to antibiotics. Students will also learn important research tools and concepts including CRISPRi, transduction, and conjugation through experiments. Valuable not only for advanced work in microbiology but also in related fields that make use of bacteria and bacteriophages as research tools. (Lab Materials Fee: $25; Lab Manual Fee: $20)","BIO120H1, BIO230H1/BIO255H1, HMB265H1/BIO260H1",Prerequisite:,MGY377H1,Corequisite:,MGY379Y1,Exclusion:,Science,Distribution Requirement:,LEC0101,Monday,—,11:00,12:00,,,,,,,,,PB 255,https://map.utoronto.ca/?id=1809#!m/494476,,,,Tuesday,,MS 3381,https://map.utoronto.ca/?id=1809#!m/494491,"Liu, J.","Liu, J.",of  available,2,35,Yes: 0 student,In Person,Department Approval Required (AE),Enrolment Controls:,"This course requires approval from the department. The groups of students listed below can request enrolment for this course on ACORN until July 28. Once requested, the course will appear on ACORN with an Interim (INT) status until the sponsoring department has had an opportunity to review students' requests. Check ACORN after July 28 to see if your enrolment in the course has been Approved (APP) or Refused (REF). Beginning July 30 enrolment can no longer be requested on ACORN, and must instead be done by contacting the sponsoring department. The following list of students can request enrolment for this course on ACORN until July 28:",,,Activity,Time,Room,Instructor(s),Space Availability,Wait List,PRA0101,,—,09:00,12:00,of  available,8,35,No,In Person,Status / Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MEDGM,Microbiology Laboratory II: Viruses,MGY381H1-S,"Hands-on experiments provide the opportunity to develop skills in working safely with human viruses. Important concepts are learned through analysis of results. Topics include propagation and assay of viruses, examination of viruses by electron microscopy, replication kinetics, host response to infection and viral vectors. Valuable not only in microbiology but in fields using viruses as vectors. (Lab Materials Fee: $25; Lab Manual Fee: $20)","BIO120H1, BIO230H1/BIO255H1, HMB265H1/BIO260H1, MGY380H1",Prerequisite:,MGY378H1,Corequisite:,MGY379Y1,Exclusion:,Science,Distribution Requirement:,LEC0101,Monday,—,11:00,12:00,Contact DEPT,,,,Contact DEPT,,,,MS 3278,https://map.utoronto.ca/?id=1809#!m/494491,,,,Tuesday,,,,"Brown, M.",,of  available,2,35,Yes: 0 student,In Person (See Delivery Instructions.),Department Approval Required (AE),Enrolment Controls:,"This course requires approval from the department. The groups of students listed below can request enrolment for this course on ACORN until July 28. Once requested, the course will appear on ACORN with an Interim (INT) status until the sponsoring department has had an opportunity to review students' requests. Check ACORN after July 28 to see if your enrolment in the course has been Approved (APP) or Refused (REF). Beginning July 30 enrolment can no longer be requested on ACORN, and must instead be done by contacting the sponsoring department. The following list of students can request enrolment for this course on ACORN until July 28:",,,Activity,Time,Room,Instructor(s),Space Availability,Wait List,PRA0101,,—,09:00,12:00,of  available,16,35,No,In Person (See Delivery Instructions.),Status / Notes,Activity,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Topics in Mathematics,MAT382H1-F,"A course in mathematics on a topic outside the current undergraduate offerings.  For information on the specific topic to be studied and possible additional preqrequisites, go to http://www.math.toronto.edu/cms/current-students-ug/",2.5 FCE in 100-level or 200-level APM or MAT courses. Possible additional topic-specific prerequisites.,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"July 7, 2021: Course cancelled.",Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT0101,,,,,—,,,,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,TUT5101,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,Room,Room,,
MAT,Topics in Mathematics,MAT382H1-S,"A course in mathematics on a topic outside the current undergraduate offerings.  For information on the specific topic to be studied and possible additional preqrequisites, go to http://www.math.toronto.edu/cms/current-students-ug/",2.5 FCE in 100-level or 200-level APM or MAT courses. Possible additional topic-specific prerequisites.,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"July 7, 2021: Course cancelled.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,History of Mathematics up to 1700,MAT390H1-F,"A survey of ancient, medieval, and early modern mathematics with emphasis on historical issues. (Offered in alternate years)",At least 1.0 FCE in APM/MAT at the 200 level.,Prerequisite:,"HPS309H1, HPS310Y1, HPS390H1",Exclusion:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC0101,Friday,—,10:00,13:00,,,,,,,,,BR 200,https://map.utoronto.ca/?id=1809#!m/494595,,,,,,,,"Nickerson, S.",,of  available,0,90,Yes: 0 student,In Person (See Delivery Instructions.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,History of Mathematics after 1700,MAT391H1-S,A survey of the development of mathematics from 1700 to the present with emphasis on technical development. (Offered in alternate years),At least 1.0 FCE in APM/MAT at the 200 level.,Prerequisite:,"HPS309H1, HPS310H1, HPS391H1",Exclusion:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,LEC0101,Thursday,—,10:00,13:00,,,,,,,,,AH 400,https://map.utoronto.ca/?id=1809#!m/494578,,,,,,,,"Nickerson, S.",,of  available,0,90,Yes: 15 students,In Person (See Delivery Instructions.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,,,,,
MAT,Independent Reading in Mathematics,MAT395H1-F,Independent reading under the direction of a faculty member. Topic must be outside current undergraduate offerings. Similar workload to a 36L course. Not eligible for CR/NCR option.,Minimum GPA of 3.5 in APM and MAT courses. Permission of the Associate Chair for Undergraduate Studies and of the prospective supervisor,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,,,LEC0101,,—,,,,—,,,,,,,,,,,,,,,,,,of  available,9999,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,Activity,Time,Instructor(s),Space Availability,Wait List,Status / Notes,LEC0201,,,,,of  available,9999,9999,No,In Person,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Room,Room,,,,
